"hotel_name","price","dates","duration","duration_bucket","rating","ta_rating","ta_review_count","ta_source","departure_airport","scraped_at","url","image_url","offer_url"
"Bellagio Beach Resort & Spa (ex. Panorama Bungalows Hurghada)","4424.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Bellagio-Beach-Resort-Spa.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/panorama-bungalow-resort/pc33zZXMbA6fmsreKDJNSDAAog931heYvkdcCmB5zE4atzHeA1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZIyCJQAVgXYAJqAkFJch8cEaMauQSyyAKrBD4Y0KAfG5x8AYyugJQBAgBjAQINnUxrsg/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=6970&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Sea Star Beau Rivage","4424.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/07/Sea-Star-Beau-Rivage-fly-pl.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/sea-star-beau-rivage/pxo8slBDZH5wCCBDd0a5WQAAogJfwJI-nCCvJRPq502ZNUoOA1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZIyCJQAVgXYAJqAkFJch8cEesauQTqxwKrBD4Y96ofG8lsAf3khZQBAgBjAQIMbaS4LQ/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=535&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Stella Gardens Resort & Spa (ex Stella Di Mare Gardens)","4645.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2014/10/Stella-Di-Mare-Gardens-Resort-Spa.jpg","https://fly.pl/wycieczka/egipt,hurghada,makadi-bay/stella-makadi-garden/pfEl0NsiEKxTC3Ew98EJbfAAogTEikdu3Az2nB80RUmh7gQOA1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZIpSRQAVgXYAJqAkFJch8cEYgbuQTNxwKrBD4Y_60fG5ltAdaOtpQBAgBjAQINY3slEg/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=39191&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Rewaya Luxury Resort","4908.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://datacfstatic.merlinx.pl/JOIN/IMG/9421/92f42183c779acb6d4be86d6cfe0583a42d6da20b2ad0f0bb87453ef7944cd7c.webp","https://fly.pl/wycieczka/egipt,hurghada,c/rewaya-luxury-resort-9/pDbYehaCMM45ZpgO0eb_g5AAoga3ZPnFmlN32MvoXJN9NLqeA1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZIrCZQAVgXYAJqAlVBciAcEc1JuQSImQKrBD4b6YcoGM34AgGyssGuAQIAYwECDWb0oTA/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=237611&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Parrotel Lagoon Resort","4990.0","14.06.2026 - 21.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/10/Parrotel-Lagoon-Resort.jpg","https://fly.pl/wycieczka/egipt,sharm-el-sheikh,szarm-el-szejk/parrotel-lagoon-resort-14/pbN5NY_VP2Y-5qMJTfXZB_AAogNH5LSEH1__C2ZV5kjcNQeFxRsiItOkZcPLzNjjqE-S0qBEpPSU4wiY2Y0QZI_iZQAViPAWACagJBSXIfHBGxHLkEjpECqwRyG_jbIxjJpQEBzvGrewIAYwECDTCcCqY/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=209586&transport=accommodation_flight&departureDate=2026-06-14&returnDate=2026-06-21&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Rewaya Inn Resort (ex. Hawaii Paradise Aqua Park Resort)","5251.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2020/09/Hawaii-Paradise-Aqua-Park-Resort.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/hawaii-paradise-aqua-park-resort-14/pe7iDtv9qpB7EDQU6UTYM6AAogP3s90nhlj76AD-_LpPk2E-A1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZIgylQAVgXYAJqAkFJch8cEdEauQSEyAKrBD4YsaMfG7RxAdC8h5QBAgBjAQINCRQAtQ/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=209383&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Dream Lagoon & Aqua Park Resort (ex. Floriana Dream Lagoon)","5257.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2015/11/Future-Dream-Lagoon-ex.-Floriana-Dream-Lagoon-fly-pl.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,c/floriana-dream-lagoon/pMH1iKYYXC-7aiLpNnZIiPAAogUfw_t7RWj4qr7rJA3if9RTgJAQOewa1jKvJOfNTl61cqBEVYSU0wiY2Y0QZIiSlQAVgXYAJqAkFJciEcEauhBrkEr50-qwQcG6m0LBjn_y4BxZ_SjggCAGMBAg3K-d-7/?operator=EXIM&adults=2&children=2020-12-10&nsv=1&objectId=30943&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Amarina Jannah Resort Aquapark","5317.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2023/04/Amarina-Jannah-Resort-Aquapark.jpg","https://fly.pl/wycieczka/egipt,marsa-alam,port-ghalib/amarina-jannah-resort-aquapark-15/p8JG9VTXAvvVvoIzslGXizAAogxxDPFEINkFfVKUQdq1Rq-DgJAQOewa1jKvJOfNTl61cqBEVYSU0wiY2Y0QZIxSlQAVgXYAJqAkFJciEcEeOyBrkE94s-qwQcG-TXLRje-TMBo4zT1AgCAGMBAg6-dZ-d/?operator=EXIM&adults=2&children=2020-12-10&nsv=1&objectId=224141&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Gravity Hotel & Aquapark Hurghada (ex. Samra Bay Resort)","5334.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2017/04/Gravity-Hotel-Aquapark-Hurghada.jpg","https://fly.pl/wycieczka/egipt,hurghada,c/samra-bay-resort/pciOhSrDY_SKQc__eF-Qw_AAogOTA1oFojABaiSiTh9FowkeA1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZI1ilQAVgXYAJqAkFJciAcEcoauQSLyAKrBD4Yp6MfG9yPAQGjmf6TAQIAYwECDdpDv9w/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=188808&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
"Creek Hotel and Residences","5359.0","09.06.2026 - 16.06.2026","8 dni/7 nocy","","","","","","Warszawa%20-%20Modlin","2026-06-08T00:02:16.888076+00:00","https://fly.pl/szukaj-wycieczek/?filter[dest]=11:&filter[hotelids]=&filter[cityids]=0&filter[cregids]=&filter[ofrType]=&filter[addObjType]=&filter[whenFrom]=08-06-2026&filter[whenTo]=08-07-2026&filter[duration]=7:10&filter[from]=Warszawa%20-%20Modlin,Warszawa%20-%20Radom,Warszawa&filter[person]=2&filter[child]=1&filter[price]=4000:20000&filter[PriceFrom]=4000&filter[PriceTo]=20000&filter[addCategory]=50&filter[addCatering]=1&filter[addMisc]=0&filter[addTransport]=F&filter[fp]=1&order_by=ofr_price&filter[tourOperator]=0&filter[childAge][1]=20201210","https://fly.pl/cdn/photo/assets/uploads/582/278/2024/07/creek-hotel-residences.jpg","https://fly.pl/wycieczka/egipt,hurghada,al-dzuna/creek-hotel-residences-9/pLLa21m89oOhbyEHlzg8rYAAogp8p56e2jNXbA6PUO8dzXG-A1VenNBQF7XO4_J7SyQn0qBEpPSU4wiY2Y0QZI7ylQAVgXYAJqAkFJciAcEbAauQSlyAKrBD4bodMjGOHxAQGViqiUAQIAYwECC43S-7A/?operator=JOIN&adults=2&children=2020-12-10&nsv=1&objectId=226066&transport=accommodation_flight&departureDate=2026-06-09&returnDate=2026-06-16&departureLocation=Warszawa+-+Modlin%2CWarszawa+-+Radom%2CWarszawa&opt=delta&catering=all_inclusive"
