"run_started_at","departure_key","filter_id","country","region","departure_date","return_date","nights","origin_scope","pax_profile","days_to_departure","offer_count","hotel_count","min_price","p10_price","p25_price","median_price","max_price","below_10000_count","below_8000_count","prev_min_price","prev_p10_price","prev_median_price","min_change_pct","p10_change_pct","median_change_pct","hotel_count_delta","common_hotel_count","avg_deal_score","mean_avg_delta_pct","hot_deal_count","good_deal_count","median_ta_rating","ta_rated_hotel_count","hot_score"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-26|2026-09-02|7|Warszawa - Radom|2+1","","turcja","alanya","2026-08-26","2026-09-02","7","Warszawa - Radom","2+1","3","8","8","8154.0","8252.0","8682.5","9835.5","11331.0","4","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.6","7","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-26|2026-09-02|7|Warszawa|2+1","","turcja","alanya","2026-08-26","2026-09-02","7","Warszawa","2+1","3","4","4","5607.0","6627.0","8157.0","9946.5","10997.0","2","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.45","4","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-27|2026-09-03|7|Warszawa - Radom|2+1","","turcja","alanya","2026-08-27","2026-09-03","7","Warszawa - Radom","2+1","4","7","7","6697.0","6869.2","7540.5","8258.0","11241.0","6","2","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.25","6","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-28|2026-09-04|7|Warszawa|2+1","","turcja","alanya","2026-08-28","2026-09-04","7","Warszawa","2+1","5","1","1","10962.0","10962.0","10962.0","10962.0","10962.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.4","1","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-29|2026-09-05|7|Warszawa|2+1","","turcja","alanya","2026-08-29","2026-09-05","7","Warszawa","2+1","6","4","4","8675.0","8710.4","8763.5","9431.5","11558.0","2","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.2","3","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-30|2026-09-06|7|Warszawa|2+1","","turcja","alanya","2026-08-30","2026-09-06","7","Warszawa","2+1","7","3","3","8566.0","8748.0","9021.0","9476.0","11581.0","2","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.0","3","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-08-31|2026-09-07|7|Warszawa - Radom|2+1","","turcja","alanya","2026-08-31","2026-09-07","7","Warszawa - Radom","2+1","8","8","8","7245.0","7780.5","8101.5","8690.0","11858.0","5","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.2","7","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-01|2026-09-08|7|Warszawa|2+1","","turcja","alanya","2026-09-01","2026-09-08","7","Warszawa","2+1","9","2","2","6800.0","7143.3","7658.25","8516.5","10233.0","1","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.1","2","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-02|2026-09-09|7|Warszawa|2+1","","turcja","alanya","2026-09-02","2026-09-09","7","Warszawa","2+1","10","2","2","10746.0","10837.1","10973.75","11201.5","11657.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.45","2","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-03|2026-09-10|7|Warszawa|2+1","","turcja","alanya","2026-09-03","2026-09-10","7","Warszawa","2+1","11","3","3","8128.0","8597.0","9300.5","10473.0","10593.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","3.9","3","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-04|2026-09-11|7|Warszawa|2+1","","turcja","alanya","2026-09-04","2026-09-11","7","Warszawa","2+1","12","5","5","6515.0","6594.2","6713.0","9259.0","11807.0","3","2","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.3","5","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-05|2026-09-12|7|Warszawa|2+1","","turcja","alanya","2026-09-05","2026-09-12","7","Warszawa","2+1","13","2","2","9269.0","9486.1","9811.75","10354.5","11440.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.5","2","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-07|2026-09-14|7|Warszawa - Radom|2+1","","turcja","alanya","2026-09-07","2026-09-14","7","Warszawa - Radom","2+1","15","1","1","9097.0","9097.0","9097.0","9097.0","9097.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.1","1","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-07|2026-09-14|7|Warszawa|2+1","","turcja","alanya","2026-09-07","2026-09-14","7","Warszawa","2+1","15","3","3","7546.0","7703.2","7939.0","8332.0","11615.0","2","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.2","3","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-08|2026-09-15|7|Warszawa|2+1","","turcja","alanya","2026-09-08","2026-09-15","7","Warszawa","2+1","16","5","5","6948.0","8134.4","9914.0","10580.0","10994.0","2","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.3","5","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-09|2026-09-16|7|Warszawa - Radom|2+1","","turcja","alanya","2026-09-09","2026-09-16","7","Warszawa - Radom","2+1","17","8","8","7917.0","8162.0","8569.25","9016.5","11434.0","7","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.3","8","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-09|2026-09-16|7|Warszawa|2+1","","turcja","alanya","2026-09-09","2026-09-16","7","Warszawa","2+1","17","2","2","10409.0","10422.8","10443.5","10478.0","10547.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.35","2","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-10|2026-09-17|7|Warszawa - Radom|2+1","","turcja","alanya","2026-09-10","2026-09-17","7","Warszawa - Radom","2+1","18","2","2","6332.0","6720.8","7304.0","8276.0","10220.0","1","1","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","3.65","2","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-10|2026-09-17|7|Warszawa|2+1","","turcja","alanya","2026-09-10","2026-09-17","7","Warszawa","2+1","18","5","5","6583.0","6903.0","7383.0","8539.0","9907.0","5","2","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.2","5","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-11|2026-09-18|7|Warszawa|2+1","","turcja","alanya","2026-09-11","2026-09-18","7","Warszawa","2+1","19","1","1","10140.0","10140.0","10140.0","10140.0","10140.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.5","1","0"
"2026-08-23T15:37:09+0000","turcja|alanya|2026-09-11|2026-09-19|7|Warszawa|2+1","","turcja","alanya","2026-09-11","2026-09-19","7","Warszawa","2+1","19","1","1","9357.0","9357.0","9357.0","9357.0","9357.0","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0","0","4.0","1","0"
